negative,were paying dues for good books unread 
positive,are ... 
negative,translation : ` we do n't need to try very hard 
positive,genuinely good 
negative,"the movie straddles the fence between escapism and social commentary , and on both sides it falls short "
positive,"despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity . "
negative,begins to fade from memory 
positive,"there 's no conversion effort , much of the writing is genuinely witty "
positive,will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about . 
positive,to probe questions of attraction and interdependence 
positive,an intelligent screenplay and gripping performances 
negative,as the cinematic equivalent of high humidity 
positive,"is inspiring , ironic , and revelatory of just "
positive,what he could make with a decent budget 
negative,"a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that i ca n't believe any viewer , young or old , would have a good time here . "
positive,the most surprising thing 
negative,i like my christmas movies with more elves and snow and less pimps and ho 's . 
negative,a dumb comedy 
positive,"filmmakers dana janklowicz-mann and amir mann area headed east , far east , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world 's democracie "
negative,i 'm not sure these words have ever been together in the same sentence : 
negative,fill time 
positive,terrific film 
positive,reign of fire just might go down as one of the all-time great apocalypse movies . 
negative,"the holes in this film remain agape -- holes punched through by an inconsistent , meandering , and sometimes dry plot "
negative,", poorly dubbed dialogue and murky cinematography "
positive,watch your merchant ivory productions 
positive,"you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . "
positive,in spite of featuring a script credited to no fewer than five writers 
positive,worth the look 
positive,"serious minded patience , respect and affection "
positive,", you can do no wrong with jason x. "
negative,the thing ' and a geriatric 
positive,'s surprisingly decent 
positive,a good documentarian 
negative,stress ` dumb 
positive,charming 
positive,her confidence in her material 
negative,the usual movie rah-rah 
positive,crafted 
positive,show a remarkable ability to document both sides of this emotional car-wreck 
positive,"an honest , sensitive story "
negative,a complete shambles 
negative,has the dubious distinction of being a really bad imitation of the really bad blair witch project 
positive,steers clear of the sensational and offers instead an unflinching and objective look at a decidedly perverse pathology . 
positive,to his pulpy thrillers 
negative,painful lie 
positive,it the most 
positive,it can be safely recommended as a video/dvd babysitter . 
negative,if the film has a problem 
negative,an insultingly inept and artificial examination of grief and 
negative,truly annoying pitch 
positive,a complex psychological drama about a father who returns to his son 's home after decades away . 
positive,a huge action sequence 
positive,"deadpan cool , wry humor "
positive,brilliantly 
negative,wannabe 
positive,( westbrook ) makes a wonderful subject for the camera . 
negative,"a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination "
positive,one scene 
negative,", inner-city autistic "
positive,a way that few movies have ever approached 
positive,"sitting in the third row of the imax cinema at sydney 's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not "
positive,some movies that hit you from the first scene 
positive,"the filmmaker 's extraordinary access to massoud , "
negative,"needs some serious re-working to show more of the dilemma , rather than have his characters stage shouting "
negative,hell is ) looking down at your watch and realizing serving sara is n't even halfway through . 
negative,bottom 
positive,"a fluid , no-nonsense authority "
negative,"it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions "
negative,why the whole is so often less than the sum of its parts in today 's hollywood 
negative,"solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous . "
